layout_id,store_id,aisle_id,aisle_name,shelf_id,slot_id,capacity_units,assigned_sku_id,facing_count
LAYOUT_0000232,STORE_001,AISLE_00232,Aisle 00232,SHELF_00232,SLOT_00232,9,SKU_0577,4
LAYOUT_0000233,STORE_001,AISLE_00233,Aisle 00233,SHELF_00233,SLOT_00233,28,SKU_0089,2
LAYOUT_0000234,STORE_001,AISLE_00234,Aisle 00234,SHELF_00234,SLOT_00234,8,SKU_0416,3
LAYOUT_0000235,STORE_001,AISLE_00235,Aisle 00235,SHELF_00235,SLOT_00235,20,SKU_0035,4
LAYOUT_0000236,STORE_001,AISLE_00236,Aisle 00236,SHELF_00236,SLOT_00236,34,SKU_0097,1
LAYOUT_0000237,STORE_001,AISLE_00237,Aisle 00237,SHELF_00237,SLOT_00237,20,SKU_0202,2
LAYOUT_0000238,STORE_001,AISLE_00238,Aisle 00238,SHELF_00238,SLOT_00238,11,SKU_0266,4
LAYOUT_0000239,STORE_001,AISLE_00239,Aisle 00239,SHELF_00239,SLOT_00239,19,SKU_0374,1
LAYOUT_0000240,STORE_001,AISLE_00240,Aisle 00240,SHELF_00240,SLOT_00240,41,SKU_0251,2
LAYOUT_0000241,STORE_001,AISLE_00241,Aisle 00241,SHELF_00241,SLOT_00241,27,SKU_0312,2
LAYOUT_0000242,STORE_001,AISLE_00242,Aisle 00242,SHELF_00242,SLOT_00242,10,SKU_0350,2
LAYOUT_0000243,STORE_001,AISLE_00243,Aisle 00243,SHELF_00243,SLOT_00243,31,SKU_0128,2
LAYOUT_0000244,STORE_001,AISLE_00244,Aisle 00244,SHELF_00244,SLOT_00244,26,SKU_0255,3
LAYOUT_0000245,STORE_001,AISLE_00245,Aisle 00245,SHELF_00245,SLOT_00245,41,SKU_0440,2
LAYOUT_0000246,STORE_001,AISLE_00246,Aisle 00246,SHELF_00246,SLOT_00246,40,SKU_0350,1
LAYOUT_0000247,STORE_001,AISLE_00247,Aisle 00247,SHELF_00247,SLOT_00247,28,SKU_0236,1
LAYOUT_0000248,STORE_001,AISLE_00248,Aisle 00248,SHELF_00248,SLOT_00248,29,SKU_0130,1
LAYOUT_0000249,STORE_001,AISLE_00249,Aisle 00249,SHELF_00249,SLOT_00249,32,SKU_0232,4
LAYOUT_0000250,STORE_001,AISLE_00250,Aisle 00250,SHELF_00250,SLOT_00250,13,SKU_0177,3
LAYOUT_0000251,STORE_001,AISLE_00251,Aisle 00251,SHELF_00251,SLOT_00251,31,SKU_0350,1
LAYOUT_0000252,STORE_001,AISLE_00252,Aisle 00252,SHELF_00252,SLOT_00252,19,SKU_0060,4
LAYOUT_0000253,STORE_001,AISLE_00253,Aisle 00253,SHELF_00253,SLOT_00253,22,SKU_0013,1
LAYOUT_0000254,STORE_001,AISLE_00254,Aisle 00254,SHELF_00254,SLOT_00254,19,SKU_0229,3
LAYOUT_0000255,STORE_001,AISLE_00255,Aisle 00255,SHELF_00255,SLOT_00255,31,SKU_0553,1
LAYOUT_0000256,STORE_001,AISLE_00256,Aisle 00256,SHELF_00256,SLOT_00256,15,SKU_0303,3
LAYOUT_0000257,STORE_001,AISLE_00257,Aisle 00257,SHELF_00257,SLOT_00257,44,SKU_0341,1
LAYOUT_0000258,STORE_001,AISLE_00258,Aisle 00258,SHELF_00258,SLOT_00258,19,SKU_0230,1
LAYOUT_0000259,STORE_001,AISLE_00259,Aisle 00259,SHELF_00259,SLOT_00259,9,SKU_0209,2
LAYOUT_0000260,STORE_001,AISLE_00260,Aisle 00260,SHELF_00260,SLOT_00260,19,SKU_0459,1
LAYOUT_0000261,STORE_001,AISLE_00261,Aisle 00261,SHELF_00261,SLOT_00261,20,SKU_0449,4
LAYOUT_0000262,STORE_001,AISLE_00262,Aisle 00262,SHELF_00262,SLOT_00262,23,SKU_0138,2
LAYOUT_0000263,STORE_001,AISLE_00263,Aisle 00263,SHELF_00263,SLOT_00263,11,SKU_0090,3
LAYOUT_0000264,STORE_001,AISLE_00264,Aisle 00264,SHELF_00264,SLOT_00264,33,SKU_0441,1
LAYOUT_0000265,STORE_001,AISLE_00265,Aisle 00265,SHELF_00265,SLOT_00265,8,SKU_0022,2
LAYOUT_0000266,STORE_001,AISLE_00266,Aisle 00266,SHELF_00266,SLOT_00266,43,SKU_0298,3
LAYOUT_0000267,STORE_001,AISLE_00267,Aisle 00267,SHELF_00267,SLOT_00267,26,SKU_0509,2
LAYOUT_0000268,STORE_001,AISLE_00268,Aisle 00268,SHELF_00268,SLOT_00268,29,SKU_0292,1
LAYOUT_0000269,STORE_001,AISLE_00269,Aisle 00269,SHELF_00269,SLOT_00269,38,SKU_0504,1
LAYOUT_0000270,STORE_001,AISLE_00270,Aisle 00270,SHELF_00270,SLOT_00270,30,SKU_0577,2
LAYOUT_0000271,STORE_001,AISLE_00271,Aisle 00271,SHELF_00271,SLOT_00271,9,SKU_0169,3
LAYOUT_0000272,STORE_001,AISLE_00272,Aisle 00272,SHELF_00272,SLOT_00272,28,SKU_0386,1
LAYOUT_0000273,STORE_001,AISLE_00273,Aisle 00273,SHELF_00273,SLOT_00273,19,SKU_0075,1
LAYOUT_0000274,STORE_001,AISLE_00274,Aisle 00274,SHELF_00274,SLOT_00274,8,SKU_0275,1
LAYOUT_0000275,STORE_001,AISLE_00275,Aisle 00275,SHELF_00275,SLOT_00275,18,SKU_0017,4
LAYOUT_0000276,STORE_001,AISLE_00276,Aisle 00276,SHELF_00276,SLOT_00276,8,SKU_0319,4
LAYOUT_0000277,STORE_001,AISLE_00277,Aisle 00277,SHELF_00277,SLOT_00277,28,SKU_0236,2
LAYOUT_0000278,STORE_001,AISLE_00278,Aisle 00278,SHELF_00278,SLOT_00278,19,SKU_0348,2
LAYOUT_0000279,STORE_001,AISLE_00279,Aisle 00279,SHELF_00279,SLOT_00279,39,SKU_0341,3
LAYOUT_0000280,STORE_001,AISLE_00280,Aisle 00280,SHELF_00280,SLOT_00280,30,SKU_0465,4
LAYOUT_0000281,STORE_001,AISLE_00281,Aisle 00281,SHELF_00281,SLOT_00281,32,SKU_0334,2
LAYOUT_0000282,STORE_001,AISLE_00282,Aisle 00282,SHELF_00282,SLOT_00282,19,SKU_0161,4
LAYOUT_0000283,STORE_001,AISLE_00283,Aisle 00283,SHELF_00283,SLOT_00283,10,SKU_0220,1
LAYOUT_0000284,STORE_001,AISLE_00284,Aisle 00284,SHELF_00284,SLOT_00284,14,SKU_0005,3
LAYOUT_0000285,STORE_001,AISLE_00285,Aisle 00285,SHELF_00285,SLOT_00285,44,SKU_0295,2
LAYOUT_0000286,STORE_001,AISLE_00286,Aisle 00286,SHELF_00286,SLOT_00286,30,SKU_0095,1
LAYOUT_0000287,STORE_001,AISLE_00287,Aisle 00287,SHELF_00287,SLOT_00287,25,SKU_0305,3
LAYOUT_0000288,STORE_001,AISLE_00288,Aisle 00288,SHELF_00288,SLOT_00288,19,SKU_0498,3
LAYOUT_0000289,STORE_001,AISLE_00289,Aisle 00289,SHELF_00289,SLOT_00289,20,SKU_0226,3
LAYOUT_0000290,STORE_001,AISLE_00290,Aisle 00290,SHELF_00290,SLOT_00290,9,SKU_0414,2
LAYOUT_0000291,STORE_001,AISLE_00291,Aisle 00291,SHELF_00291,SLOT_00291,23,SKU_0463,2
LAYOUT_0000292,STORE_001,AISLE_00292,Aisle 00292,SHELF_00292,SLOT_00292,37,SKU_0380,2
LAYOUT_0000293,STORE_001,AISLE_00293,Aisle 00293,SHELF_00293,SLOT_00293,15,SKU_0075,4
LAYOUT_0000294,STORE_001,AISLE_00294,Aisle 00294,SHELF_00294,SLOT_00294,27,SKU_0398,3
LAYOUT_0000295,STORE_001,AISLE_00295,Aisle 00295,SHELF_00295,SLOT_00295,33,SKU_0566,2
LAYOUT_0000296,STORE_001,AISLE_00296,Aisle 00296,SHELF_00296,SLOT_00296,44,SKU_0085,4
LAYOUT_0000297,STORE_001,AISLE_00297,Aisle 00297,SHELF_00297,SLOT_00297,38,SKU_0315,3
LAYOUT_0000298,STORE_001,AISLE_00298,Aisle 00298,SHELF_00298,SLOT_00298,27,SKU_0074,4
LAYOUT_0000299,STORE_001,AISLE_00299,Aisle 00299,SHELF_00299,SLOT_00299,13,SKU_0423,2
LAYOUT_0000300,STORE_001,AISLE_00300,Aisle 00300,SHELF_00300,SLOT_00300,38,SKU_0128,2
LAYOUT_0000301,STORE_001,AISLE_00301,Aisle 00301,SHELF_00301,SLOT_00301,10,SKU_0352,4
LAYOUT_0000302,STORE_001,AISLE_00302,Aisle 00302,SHELF_00302,SLOT_00302,42,SKU_0297,4
LAYOUT_0000303,STORE_001,AISLE_00303,Aisle 00303,SHELF_00303,SLOT_00303,35,SKU_0569,4
LAYOUT_0000304,STORE_001,AISLE_00304,Aisle 00304,SHELF_00304,SLOT_00304,37,SKU_0333,1
LAYOUT_0000305,STORE_001,AISLE_00305,Aisle 00305,SHELF_00305,SLOT_00305,42,SKU_0503,1
LAYOUT_0000306,STORE_001,AISLE_00306,Aisle 00306,SHELF_00306,SLOT_00306,30,SKU_0047,2
LAYOUT_0000307,STORE_001,AISLE_00307,Aisle 00307,SHELF_00307,SLOT_00307,19,SKU_0039,2
LAYOUT_0000308,STORE_001,AISLE_00308,Aisle 00308,SHELF_00308,SLOT_00308,45,SKU_0311,1
LAYOUT_0000309,STORE_001,AISLE_00309,Aisle 00309,SHELF_00309,SLOT_00309,18,SKU_0225,3
LAYOUT_0000310,STORE_001,AISLE_00310,Aisle 00310,SHELF_00310,SLOT_00310,34,SKU_0301,1
LAYOUT_0000311,STORE_001,AISLE_00311,Aisle 00311,SHELF_00311,SLOT_00311,26,SKU_0246,1
LAYOUT_0000312,STORE_001,AISLE_00312,Aisle 00312,SHELF_00312,SLOT_00312,30,SKU_0361,1
LAYOUT_0000313,STORE_001,AISLE_00313,Aisle 00313,SHELF_00313,SLOT_00313,15,SKU_0347,3
LAYOUT_0000314,STORE_001,AISLE_00314,Aisle 00314,SHELF_00314,SLOT_00314,27,SKU_0555,1
LAYOUT_0000315,STORE_001,AISLE_00315,Aisle 00315,SHELF_00315,SLOT_00315,16,SKU_0362,4
LAYOUT_0000316,STORE_001,AISLE_00316,Aisle 00316,SHELF_00316,SLOT_00316,9,SKU_0076,2
LAYOUT_0000317,STORE_001,AISLE_00317,Aisle 00317,SHELF_00317,SLOT_00317,46,SKU_0499,1
LAYOUT_0000318,STORE_001,AISLE_00318,Aisle 00318,SHELF_00318,SLOT_00318,38,SKU_0054,2
LAYOUT_0000319,STORE_001,AISLE_00319,Aisle 00319,SHELF_00319,SLOT_00319,21,SKU_0103,4
LAYOUT_0000320,STORE_001,AISLE_00320,Aisle 00320,SHELF_00320,SLOT_00320,6,SKU_0086,2
LAYOUT_0000321,STORE_001,AISLE_00321,Aisle 00321,SHELF_00321,SLOT_00321,34,SKU_0371,4
LAYOUT_0000322,STORE_001,AISLE_00322,Aisle 00322,SHELF_00322,SLOT_00322,12,SKU_0450,1
LAYOUT_0000323,STORE_001,AISLE_00323,Aisle 00323,SHELF_00323,SLOT_00323,31,SKU_0410,2
LAYOUT_0000324,STORE_001,AISLE_00324,Aisle 00324,SHELF_00324,SLOT_00324,15,SKU_0216,2
LAYOUT_0000325,STORE_001,AISLE_00325,Aisle 00325,SHELF_00325,SLOT_00325,23,SKU_0056,3
LAYOUT_0000326,STORE_001,AISLE_00326,Aisle 00326,SHELF_00326,SLOT_00326,45,SKU_0160,3
LAYOUT_0000327,STORE_001,AISLE_00327,Aisle 00327,SHELF_00327,SLOT_00327,23,SKU_0475,4
LAYOUT_0000328,STORE_001,AISLE_00328,Aisle 00328,SHELF_00328,SLOT_00328,27,SKU_0454,2
LAYOUT_0000329,STORE_001,AISLE_00329,Aisle 00329,SHELF_00329,SLOT_00329,16,SKU_0537,1
LAYOUT_0000330,STORE_001,AISLE_00330,Aisle 00330,SHELF_00330,SLOT_00330,7,SKU_0502,1
LAYOUT_0000331,STORE_001,AISLE_00331,Aisle 00331,SHELF_00331,SLOT_00331,37,SKU_0377,1
LAYOUT_0000332,STORE_001,AISLE_00332,Aisle 00332,SHELF_00332,SLOT_00332,7,SKU_0341,3
LAYOUT_0000333,STORE_001,AISLE_00333,Aisle 00333,SHELF_00333,SLOT_00333,17,SKU_0255,1
LAYOUT_0000334,STORE_001,AISLE_00334,Aisle 00334,SHELF_00334,SLOT_00334,41,SKU_0178,4
LAYOUT_0000335,STORE_001,AISLE_00335,Aisle 00335,SHELF_00335,SLOT_00335,12,SKU_0290,3
LAYOUT_0000336,STORE_001,AISLE_00336,Aisle 00336,SHELF_00336,SLOT_00336,46,SKU_0241,1
LAYOUT_0000337,STORE_001,AISLE_00337,Aisle 00337,SHELF_00337,SLOT_00337,20,SKU_0068,2
LAYOUT_0000338,STORE_001,AISLE_00338,Aisle 00338,SHELF_00338,SLOT_00338,23,SKU_0421,4
LAYOUT_0000339,STORE_001,AISLE_00339,Aisle 00339,SHELF_00339,SLOT_00339,35,SKU_0283,2
LAYOUT_0000340,STORE_001,AISLE_00340,Aisle 00340,SHELF_00340,SLOT_00340,29,SKU_0379,1
LAYOUT_0000341,STORE_001,AISLE_00341,Aisle 00341,SHELF_00341,SLOT_00341,11,SKU_0460,3
LAYOUT_0000342,STORE_001,AISLE_00342,Aisle 00342,SHELF_00342,SLOT_00342,44,SKU_0206,4
LAYOUT_0000343,STORE_001,AISLE_00343,Aisle 00343,SHELF_00343,SLOT_00343,24,SKU_0429,4
LAYOUT_0000344,STORE_001,AISLE_00344,Aisle 00344,SHELF_00344,SLOT_00344,31,SKU_0253,2
LAYOUT_0000345,STORE_001,AISLE_00345,Aisle 00345,SHELF_00345,SLOT_00345,15,SKU_0091,3
LAYOUT_0000346,STORE_002,AISLE_00346,Aisle 00346,SHELF_00346,SLOT_00346,22,SKU_0058,3
LAYOUT_0000347,STORE_002,AISLE_00347,Aisle 00347,SHELF_00347,SLOT_00347,7,SKU_0042,4
LAYOUT_0000348,STORE_002,AISLE_00348,Aisle 00348,SHELF_00348,SLOT_00348,44,SKU_0462,4
LAYOUT_0000349,STORE_002,AISLE_00349,Aisle 00349,SHELF_00349,SLOT_00349,45,SKU_0197,1
LAYOUT_0000350,STORE_002,AISLE_00350,Aisle 00350,SHELF_00350,SLOT_00350,37,SKU_0116,1
LAYOUT_0000351,STORE_002,AISLE_00351,Aisle 00351,SHELF_00351,SLOT_00351,29,SKU_0472,3
LAYOUT_0000352,STORE_002,AISLE_00352,Aisle 00352,SHELF_00352,SLOT_00352,23,SKU_0307,2
LAYOUT_0000353,STORE_002,AISLE_00353,Aisle 00353,SHELF_00353,SLOT_00353,44,SKU_0348,2
LAYOUT_0000354,STORE_002,AISLE_00354,Aisle 00354,SHELF_00354,SLOT_00354,7,SKU_0506,3
LAYOUT_0000355,STORE_002,AISLE_00355,Aisle 00355,SHELF_00355,SLOT_00355,11,SKU_0545,4
LAYOUT_0000356,STORE_002,AISLE_00356,Aisle 00356,SHELF_00356,SLOT_00356,7,SKU_0279,2
LAYOUT_0000357,STORE_002,AISLE_00357,Aisle 00357,SHELF_00357,SLOT_00357,30,SKU_0524,1
LAYOUT_0000358,STORE_002,AISLE_00358,Aisle 00358,SHELF_00358,SLOT_00358,8,SKU_0044,4
LAYOUT_0000359,STORE_002,AISLE_00359,Aisle 00359,SHELF_00359,SLOT_00359,29,SKU_0454,4
LAYOUT_0000360,STORE_002,AISLE_00360,Aisle 00360,SHELF_00360,SLOT_00360,10,SKU_0427,4
LAYOUT_0000361,STORE_002,AISLE_00361,Aisle 00361,SHELF_00361,SLOT_00361,12,SKU_0380,3
LAYOUT_0000362,STORE_002,AISLE_00362,Aisle 00362,SHELF_00362,SLOT_00362,40,SKU_0074,3
LAYOUT_0000363,STORE_002,AISLE_00363,Aisle 00363,SHELF_00363,SLOT_00363,17,SKU_0042,4
LAYOUT_0000364,STORE_002,AISLE_00364,Aisle 00364,SHELF_00364,SLOT_00364,41,SKU_0388,4
LAYOUT_0000365,STORE_002,AISLE_00365,Aisle 00365,SHELF_00365,SLOT_00365,32,SKU_0524,3
LAYOUT_0000366,STORE_002,AISLE_00366,Aisle 00366,SHELF_00366,SLOT_00366,8,SKU_0199,4
LAYOUT_0000367,STORE_002,AISLE_00367,Aisle 00367,SHELF_00367,SLOT_00367,9,SKU_0380,3
LAYOUT_0000368,STORE_002,AISLE_00368,Aisle 00368,SHELF_00368,SLOT_00368,34,SKU_0528,4
LAYOUT_0000369,STORE_002,AISLE_00369,Aisle 00369,SHELF_00369,SLOT_00369,33,SKU_0388,1
LAYOUT_0000370,STORE_002,AISLE_00370,Aisle 00370,SHELF_00370,SLOT_00370,43,SKU_0540,1
LAYOUT_0000371,STORE_002,AISLE_00371,Aisle 00371,SHELF_00371,SLOT_00371,36,SKU_0539,4
LAYOUT_0000372,STORE_002,AISLE_00372,Aisle 00372,SHELF_00372,SLOT_00372,21,SKU_0541,1
LAYOUT_0000373,STORE_002,AISLE_00373,Aisle 00373,SHELF_00373,SLOT_00373,33,SKU_0058,2
LAYOUT_0000374,STORE_002,AISLE_00374,Aisle 00374,SHELF_00374,SLOT_00374,23,SKU_0178,2
LAYOUT_0000375,STORE_002,AISLE_00375,Aisle 00375,SHELF_00375,SLOT_00375,43,SKU_0401,4
LAYOUT_0000376,STORE_002,AISLE_00376,Aisle 00376,SHELF_00376,SLOT_00376,35,SKU_0036,1
LAYOUT_0000377,STORE_002,AISLE_00377,Aisle 00377,SHELF_00377,SLOT_00377,25,SKU_0132,3
LAYOUT_0000378,STORE_002,AISLE_00378,Aisle 00378,SHELF_00378,SLOT_00378,37,SKU_0226,1
LAYOUT_0000379,STORE_002,AISLE_00379,Aisle 00379,SHELF_00379,SLOT_00379,46,SKU_0336,1
LAYOUT_0000380,STORE_002,AISLE_00380,Aisle 00380,SHELF_00380,SLOT_00380,24,SKU_0206,2
LAYOUT_0000381,STORE_002,AISLE_00381,Aisle 00381,SHELF_00381,SLOT_00381,40,SKU_0205,1
LAYOUT_0000382,STORE_002,AISLE_00382,Aisle 00382,SHELF_00382,SLOT_00382,20,SKU_0575,2
LAYOUT_0000383,STORE_002,AISLE_00383,Aisle 00383,SHELF_00383,SLOT_00383,31,SKU_0130,3
LAYOUT_0000384,STORE_002,AISLE_00384,Aisle 00384,SHELF_00384,SLOT_00384,25,SKU_0304,4
LAYOUT_0000385,STORE_002,AISLE_00385,Aisle 00385,SHELF_00385,SLOT_00385,27,SKU_0090,1
LAYOUT_0000386,STORE_002,AISLE_00386,Aisle 00386,SHELF_00386,SLOT_00386,44,SKU_0104,2
LAYOUT_0000387,STORE_002,AISLE_00387,Aisle 00387,SHELF_00387,SLOT_00387,36,SKU_0544,2
LAYOUT_0000388,STORE_002,AISLE_00388,Aisle 00388,SHELF_00388,SLOT_00388,20,SKU_0439,4
LAYOUT_0000389,STORE_002,AISLE_00389,Aisle 00389,SHELF_00389,SLOT_00389,27,SKU_0130,3
LAYOUT_0000390,STORE_002,AISLE_00390,Aisle 00390,SHELF_00390,SLOT_00390,40,SKU_0165,2
LAYOUT_0000391,STORE_002,AISLE_00391,Aisle 00391,SHELF_00391,SLOT_00391,20,SKU_0372,2
LAYOUT_0000392,STORE_002,AISLE_00392,Aisle 00392,SHELF_00392,SLOT_00392,40,SKU_0052,3
LAYOUT_0000393,STORE_002,AISLE_00393,Aisle 00393,SHELF_00393,SLOT_00393,19,SKU_0450,3
LAYOUT_0000394,STORE_002,AISLE_00394,Aisle 00394,SHELF_00394,SLOT_00394,27,SKU_0392,3
LAYOUT_0000395,STORE_002,AISLE_00395,Aisle 00395,SHELF_00395,SLOT_00395,39,SKU_0231,2
LAYOUT_0000396,STORE_002,AISLE_00396,Aisle 00396,SHELF_00396,SLOT_00396,30,SKU_0447,3
LAYOUT_0000397,STORE_002,AISLE_00397,Aisle 00397,SHELF_00397,SLOT_00397,43,SKU_0011,3
LAYOUT_0000398,STORE_002,AISLE_00398,Aisle 00398,SHELF_00398,SLOT_00398,19,SKU_0168,4
LAYOUT_0000399,STORE_002,AISLE_00399,Aisle 00399,SHELF_00399,SLOT_00399,47,SKU_0388,4
LAYOUT_0000400,STORE_002,AISLE_00400,Aisle 00400,SHELF_00400,SLOT_00400,39,SKU_0067,4
LAYOUT_0000401,STORE_002,AISLE_00401,Aisle 00401,SHELF_00401,SLOT_00401,27,SKU_0092,3
LAYOUT_0000402,STORE_002,AISLE_00402,Aisle 00402,SHELF_00402,SLOT_00402,21,SKU_0277,1
LAYOUT_0000403,STORE_002,AISLE_00403,Aisle 00403,SHELF_00403,SLOT_00403,21,SKU_0438,1
LAYOUT_0000404,STORE_002,AISLE_00404,Aisle 00404,SHELF_00404,SLOT_00404,38,SKU_0168,1
LAYOUT_0000405,STORE_002,AISLE_00405,Aisle 00405,SHELF_00405,SLOT_00405,40,SKU_0548,2
LAYOUT_0000406,STORE_002,AISLE_00406,Aisle 00406,SHELF_00406,SLOT_00406,10,SKU_0178,1
LAYOUT_0000407,STORE_002,AISLE_00407,Aisle 00407,SHELF_00407,SLOT_00407,9,SKU_0500,3
LAYOUT_0000408,STORE_002,AISLE_00408,Aisle 00408,SHELF_00408,SLOT_00408,8,SKU_0534,1
LAYOUT_0000409,STORE_002,AISLE_00409,Aisle 00409,SHELF_00409,SLOT_00409,32,SKU_0274,2
LAYOUT_0000410,STORE_002,AISLE_00410,Aisle 00410,SHELF_00410,SLOT_00410,38,SKU_0254,1
LAYOUT_0000411,STORE_002,AISLE_00411,Aisle 00411,SHELF_00411,SLOT_00411,41,SKU_0326,1
LAYOUT_0000412,STORE_002,AISLE_00412,Aisle 00412,SHELF_00412,SLOT_00412,15,SKU_0042,3
LAYOUT_0000413,STORE_002,AISLE_00413,Aisle 00413,SHELF_00413,SLOT_00413,27,SKU_0144,2
LAYOUT_0000414,STORE_002,AISLE_00414,Aisle 00414,SHELF_00414,SLOT_00414,40,SKU_0162,2
LAYOUT_0000415,STORE_002,AISLE_00415,Aisle 00415,SHELF_00415,SLOT_00415,44,SKU_0071,2
LAYOUT_0000416,STORE_002,AISLE_00416,Aisle 00416,SHELF_00416,SLOT_00416,22,SKU_0001,3
LAYOUT_0000417,STORE_002,AISLE_00417,Aisle 00417,SHELF_00417,SLOT_00417,36,SKU_0520,3
LAYOUT_0000418,STORE_002,AISLE_00418,Aisle 00418,SHELF_00418,SLOT_00418,46,SKU_0385,1
LAYOUT_0000419,STORE_002,AISLE_00419,Aisle 00419,SHELF_00419,SLOT_00419,30,SKU_0203,3
LAYOUT_0000420,STORE_002,AISLE_00420,Aisle 00420,SHELF_00420,SLOT_00420,34,SKU_0547,4
LAYOUT_0000421,STORE_002,AISLE_00421,Aisle 00421,SHELF_00421,SLOT_00421,20,SKU_0465,2
LAYOUT_0000422,STORE_002,AISLE_00422,Aisle 00422,SHELF_00422,SLOT_00422,13,SKU_0318,1
LAYOUT_0000423,STORE_002,AISLE_00423,Aisle 00423,SHELF_00423,SLOT_00423,23,SKU_0038,1
LAYOUT_0000424,STORE_002,AISLE_00424,Aisle 00424,SHELF_00424,SLOT_00424,13,SKU_0176,4
LAYOUT_0000425,STORE_002,AISLE_00425,Aisle 00425,SHELF_00425,SLOT_00425,39,SKU_0021,3
LAYOUT_0000426,STORE_002,AISLE_00426,Aisle 00426,SHELF_00426,SLOT_00426,36,SKU_0042,4
LAYOUT_0000427,STORE_002,AISLE_00427,Aisle 00427,SHELF_00427,SLOT_00427,17,SKU_0578,4
LAYOUT_0000428,STORE_002,AISLE_00428,Aisle 00428,SHELF_00428,SLOT_00428,23,SKU_0251,2
LAYOUT_0000429,STORE_002,AISLE_00429,Aisle 00429,SHELF_00429,SLOT_00429,31,SKU_0150,2
LAYOUT_0000430,STORE_002,AISLE_00430,Aisle 00430,SHELF_00430,SLOT_00430,47,SKU_0218,4
LAYOUT_0000431,STORE_002,AISLE_00431,Aisle 00431,SHELF_00431,SLOT_00431,22,SKU_0431,1
LAYOUT_0000432,STORE_002,AISLE_00432,Aisle 00432,SHELF_00432,SLOT_00432,6,SKU_0024,4
LAYOUT_0000433,STORE_002,AISLE_00433,Aisle 00433,SHELF_00433,SLOT_00433,45,SKU_0042,2
LAYOUT_0000434,STORE_002,AISLE_00434,Aisle 00434,SHELF_00434,SLOT_00434,27,SKU_0051,4
LAYOUT_0000435,STORE_002,AISLE_00435,Aisle 00435,SHELF_00435,SLOT_00435,47,SKU_0215,4
LAYOUT_0000436,STORE_002,AISLE_00436,Aisle 00436,SHELF_00436,SLOT_00436,36,SKU_0229,1
LAYOUT_0000437,STORE_002,AISLE_00437,Aisle 00437,SHELF_00437,SLOT_00437,32,SKU_0024,1
LAYOUT_0000438,STORE_002,AISLE_00438,Aisle 00438,SHELF_00438,SLOT_00438,9,SKU_0341,1
LAYOUT_0000439,STORE_002,AISLE_00439,Aisle 00439,SHELF_00439,SLOT_00439,21,SKU_0420,1
LAYOUT_0000440,STORE_002,AISLE_00440,Aisle 00440,SHELF_00440,SLOT_00440,43,SKU_0344,1
LAYOUT_0000441,STORE_002,AISLE_00441,Aisle 00441,SHELF_00441,SLOT_00441,20,SKU_0399,4
LAYOUT_0000442,STORE_002,AISLE_00442,Aisle 00442,SHELF_00442,SLOT_00442,32,SKU_0288,3
LAYOUT_0000443,STORE_002,AISLE_00443,Aisle 00443,SHELF_00443,SLOT_00443,29,SKU_0125,2
LAYOUT_0000444,STORE_002,AISLE_00444,Aisle 00444,SHELF_00444,SLOT_00444,26,SKU_0248,3
LAYOUT_0000445,STORE_002,AISLE_00445,Aisle 00445,SHELF_00445,SLOT_00445,34,SKU_0076,2
LAYOUT_0000446,STORE_002,AISLE_00446,Aisle 00446,SHELF_00446,SLOT_00446,16,SKU_0387,3
LAYOUT_0000447,STORE_002,AISLE_00447,Aisle 00447,SHELF_00447,SLOT_00447,13,SKU_0176,3
LAYOUT_0000448,STORE_002,AISLE_00448,Aisle 00448,SHELF_00448,SLOT_00448,15,SKU_0107,3
LAYOUT_0000449,STORE_002,AISLE_00449,Aisle 00449,SHELF_00449,SLOT_00449,47,SKU_0204,4
LAYOUT_0000450,STORE_002,AISLE_00450,Aisle 00450,SHELF_00450,SLOT_00450,40,SKU_0543,1
LAYOUT_0000451,STORE_002,AISLE_00451,Aisle 00451,SHELF_00451,SLOT_00451,8,SKU_0102,2
LAYOUT_0000452,STORE_002,AISLE_00452,Aisle 00452,SHELF_00452,SLOT_00452,18,SKU_0318,1
LAYOUT_0000453,STORE_002,AISLE_00453,Aisle 00453,SHELF_00453,SLOT_00453,19,SKU_0363,1
LAYOUT_0000454,STORE_002,AISLE_00454,Aisle 00454,SHELF_00454,SLOT_00454,30,SKU_0289,3
LAYOUT_0000455,STORE_002,AISLE_00455,Aisle 00455,SHELF_00455,SLOT_00455,28,SKU_0083,4
LAYOUT_0000456,STORE_002,AISLE_00456,Aisle 00456,SHELF_00456,SLOT_00456,19,SKU_0234,3
LAYOUT_0000457,STORE_002,AISLE_00457,Aisle 00457,SHELF_00457,SLOT_00457,38,SKU_0390,3
LAYOUT_0000458,STORE_002,AISLE_00458,Aisle 00458,SHELF_00458,SLOT_00458,28,SKU_0472,4
LAYOUT_0000459,STORE_002,AISLE_00459,Aisle 00459,SHELF_00459,SLOT_00459,38,SKU_0089,1
LAYOUT_0000460,STORE_002,AISLE_00460,Aisle 00460,SHELF_00460,SLOT_00460,23,SKU_0338,2
LAYOUT_0000461,STORE_002,AISLE_00461,Aisle 00461,SHELF_00461,SLOT_00461,18,SKU_0318,3
LAYOUT_0000462,STORE_002,AISLE_00462,Aisle 00462,SHELF_00462,SLOT_00462,32,SKU_0015,1
LAYOUT_0000463,STORE_002,AISLE_00463,Aisle 00463,SHELF_00463,SLOT_00463,37,SKU_0164,2
