replenishment_id,store_id,sku_id,replenishment_date,trigger_type,units_ordered,units_received,order_date,receive_date,lead_time_actual,replenishment_cost,associate_id
REP_0025101,STORE_008,SKU_0249,2024-01-06,Reorder Point,240,224,2024-01-01,2024-01-06,5,4182.08,
REP_0025988,STORE_008,SKU_0465,2024-01-06,Reorder Point,176,156,2024-01-01,2024-01-06,5,3269.76,
REP_0026127,STORE_008,SKU_0526,2024-01-06,Reorder Point,202,195,2024-01-01,2024-01-06,5,5163.6,
REP_0026810,STORE_009,SKU_0036,2024-01-06,Reorder Point,782,681,2024-01-01,2024-01-06,5,4494.6,
REP_0027912,STORE_009,SKU_0235,2024-01-06,Reorder Point,254,241,2024-01-01,2024-01-06,5,2156.95,
REP_0028063,STORE_009,SKU_0246,2024-01-06,Reorder Point,382,346,2024-01-01,2024-01-06,5,10895.54,
REP_0028973,STORE_009,SKU_0469,2024-01-06,Reorder Point,686,682,2024-01-01,2024-01-06,5,10530.08,
REP_0029690,STORE_010,SKU_0121,2024-01-06,Reorder Point,84,74,2024-01-01,2024-01-06,5,1312.76,
REP_0030005,STORE_010,SKU_0222,2024-01-06,Reorder Point,640,639,2024-01-01,2024-01-06,5,13431.78,
REP_0002122,STORE_001,SKU_0314,2024-01-07,Reorder Point,333,303,2024-01-01,2024-01-07,6,3336.03,
REP_0002751,STORE_001,SKU_0399,2024-01-07,Reorder Point,686,626,2024-01-01,2024-01-07,6,13584.2,
REP_0006228,STORE_002,SKU_0295,2024-01-07,Reorder Point,514,451,2024-01-01,2024-01-07,6,6399.69,
REP_0006877,STORE_002,SKU_0392,2024-01-07,Reorder Point,621,608,2024-01-01,2024-01-07,6,5484.16,
REP_0006940,STORE_002,SKU_0429,2024-01-07,Reorder Point,200,180,2024-01-06,2024-01-07,1,3067.2,
REP_0007195,STORE_002,SKU_0486,2024-01-07,Reorder Point,804,757,2024-01-01,2024-01-07,6,15563.92,
REP_0007946,STORE_003,SKU_0039,2024-01-07,Reorder Point,648,605,2024-01-01,2024-01-07,6,2807.2,
REP_0010335,STORE_003,SKU_0518,2024-01-07,Reorder Point,24,22,2024-01-05,2024-01-07,2,86.24,
REP_0010429,STORE_003,SKU_0522,2024-01-07,Reorder Point,188,184,2024-01-01,2024-01-07,6,3267.84,
REP_0011885,STORE_004,SKU_0172,2024-01-07,Reorder Point,493,443,2024-01-01,2024-01-07,6,8966.32,
REP_0013141,STORE_004,SKU_0357,2024-01-07,Reorder Point,554,478,2024-01-01,2024-01-07,6,12786.5,
REP_0013172,STORE_004,SKU_0373,2024-01-07,Reorder Point,130,115,2024-01-01,2024-01-07,6,1960.75,
REP_0013503,STORE_004,SKU_0458,2024-01-07,Reorder Point,266,232,2024-01-01,2024-01-07,6,795.76,
REP_0015206,STORE_005,SKU_0170,2024-01-07,Reorder Point,144,133,2024-01-01,2024-01-07,6,2516.36,
REP_0015465,STORE_005,SKU_0240,2024-01-07,Reorder Point,94,83,2024-01-02,2024-01-07,5,1865.01,
REP_0015834,STORE_005,SKU_0340,2024-01-07,Reorder Point,184,165,2024-01-01,2024-01-07,6,1923.9,
REP_0015855,STORE_005,SKU_0342,2024-01-07,Reorder Point,192,173,2024-01-01,2024-01-07,6,3610.51,
REP_0016152,STORE_005,SKU_0395,2024-01-07,Reorder Point,124,114,2024-01-01,2024-01-07,6,1844.52,
REP_0017881,STORE_006,SKU_0197,2024-01-07,Reorder Point,196,188,2024-01-03,2024-01-07,4,2017.24,
REP_0019871,STORE_006,SKU_0473,2024-01-07,Reorder Point,342,310,2024-01-01,2024-01-07,6,424.7,
REP_0021381,STORE_007,SKU_0157,2024-01-07,Reorder Point,248,212,2024-01-06,2024-01-07,1,326.48,
REP_0022398,STORE_007,SKU_0282,2024-01-07,Reorder Point,76,65,2024-01-05,2024-01-07,2,854.1,
REP_0022553,STORE_007,SKU_0312,2024-01-07,Reorder Point,524,514,2024-01-01,2024-01-07,6,9981.88,
REP_0023166,STORE_007,SKU_0421,2024-01-07,Reorder Point,540,487,2024-01-01,2024-01-07,6,5337.52,
REP_0025674,STORE_008,SKU_0382,2024-01-07,Reorder Point,124,120,2024-01-01,2024-01-07,6,2851.2,
REP_0026073,STORE_008,SKU_0502,2024-01-07,Reorder Point,96,89,2024-01-01,2024-01-07,6,2420.8,
REP_0026115,STORE_008,SKU_0506,2024-01-07,Reorder Point,54,51,2024-01-01,2024-01-07,6,999.6,
REP_0026621,STORE_009,SKU_0014,2024-01-07,Reorder Point,244,226,2024-01-02,2024-01-07,5,1200.06,
REP_0028398,STORE_009,SKU_0312,2024-01-07,Reorder Point,524,484,2024-01-01,2024-01-07,6,9399.28,
REP_0028882,STORE_009,SKU_0452,2024-01-07,Reorder Point,376,325,2024-01-01,2024-01-07,6,5278.0,
REP_0028933,STORE_009,SKU_0460,2024-01-07,Reorder Point,297,258,2024-01-01,2024-01-07,6,6130.08,
REP_0029529,STORE_010,SKU_0006,2024-01-07,Reorder Point,594,505,2024-01-01,2024-01-07,6,4287.45,
REP_0029634,STORE_010,SKU_0109,2024-01-07,Reorder Point,141,128,2024-01-01,2024-01-07,6,1918.72,
REP_0029742,STORE_010,SKU_0126,2024-01-07,Reorder Point,364,337,2024-01-01,2024-01-07,6,6925.35,
REP_0029810,STORE_010,SKU_0139,2024-01-07,Reorder Point,160,158,2024-01-01,2024-01-07,6,1624.24,
REP_0029846,STORE_010,SKU_0142,2024-01-07,Reorder Point,248,229,2024-01-01,2024-01-07,6,799.21,
REP_0030302,STORE_010,SKU_0302,2024-01-07,Reorder Point,170,150,2024-01-01,2024-01-07,6,96.0,
REP_0030616,STORE_010,SKU_0384,2024-01-07,Reorder Point,72,65,2024-01-05,2024-01-07,2,1822.6,
REP_0030824,STORE_010,SKU_0410,2024-01-07,Reorder Point,368,358,2024-01-01,2024-01-07,6,8133.76,
REP_0031059,STORE_010,SKU_0463,2024-01-07,Reorder Point,112,99,2024-01-01,2024-01-07,6,639.54,
REP_0031087,STORE_010,SKU_0466,2024-01-07,Reorder Point,104,93,2024-01-01,2024-01-07,6,790.5,
REP_0031243,STORE_010,SKU_0567,2024-01-07,Reorder Point,148,143,2024-01-01,2024-01-07,6,1460.03,
REP_0003989,STORE_001,SKU_0560,2024-01-08,Reorder Point,114,100,2024-01-01,2024-01-08,7,1331.0,
REP_0004543,STORE_002,SKU_0023,2024-01-08,Reorder Point,568,543,2024-01-01,2024-01-08,7,3078.81,
REP_0004725,STORE_002,SKU_0059,2024-01-08,Reorder Point,347,320,2024-01-04,2024-01-08,4,300.8,
REP_0004794,STORE_002,SKU_0077,2024-01-08,Reorder Point,264,255,2024-01-01,2024-01-08,7,2993.7,
REP_0006914,STORE_002,SKU_0405,2024-01-08,Reorder Point,358,312,2024-01-01,2024-01-08,7,2723.76,
REP_0007348,STORE_002,SKU_0524,2024-01-08,Reorder Point,254,216,2024-01-01,2024-01-08,7,3747.6,
REP_0008012,STORE_003,SKU_0110,2024-01-08,Reorder Point,42,37,2024-01-06,2024-01-08,2,821.03,
REP_0009084,STORE_003,SKU_0293,2024-01-08,Reorder Point,372,337,2024-01-01,2024-01-08,7,5001.08,
REP_0009553,STORE_003,SKU_0341,2024-01-08,Reorder Point,337,296,2024-01-01,2024-01-08,7,6417.28,
REP_0009673,STORE_003,SKU_0354,2024-01-08,Reorder Point,225,220,2024-01-01,2024-01-08,7,1678.6,
REP_0011263,STORE_004,SKU_0090,2024-01-08,Reorder Point,184,182,2024-01-01,2024-01-08,7,1630.72,
REP_0011951,STORE_004,SKU_0176,2024-01-08,Reorder Point,134,121,2024-01-01,2024-01-08,7,323.07,
REP_0012108,STORE_004,SKU_0212,2024-01-08,Reorder Point,40,35,2024-01-05,2024-01-08,3,631.75,
REP_0013209,STORE_004,SKU_0385,2024-01-08,Reorder Point,538,498,2024-01-01,2024-01-08,7,5243.94,
REP_0013888,STORE_004,SKU_0551,2024-01-08,Reorder Point,107,93,2024-01-03,2024-01-08,5,2711.88,
REP_0015111,STORE_005,SKU_0133,2024-01-08,Reorder Point,44,40,2024-01-01,2024-01-08,7,575.6,
REP_0015307,STORE_005,SKU_0182,2024-01-08,Reorder Point,156,147,2024-01-01,2024-01-08,7,2510.76,
REP_0016743,STORE_006,SKU_0024,2024-01-08,Reorder Point,228,214,2024-01-05,2024-01-08,3,4939.12,
REP_0018582,STORE_006,SKU_0264,2024-01-08,Reorder Point,146,127,2024-01-01,2024-01-08,7,613.41,
REP_0020320,STORE_006,SKU_0546,2024-01-08,Reorder Point,362,339,2024-01-01,2024-01-08,7,4379.88,
REP_0020555,STORE_007,SKU_0026,2024-01-08,Reorder Point,510,465,2024-01-01,2024-01-08,7,9267.45,
REP_0021991,STORE_007,SKU_0211,2024-01-08,Reorder Point,486,479,2024-01-01,2024-01-08,7,6614.99,
REP_0022488,STORE_007,SKU_0294,2024-01-08,Reorder Point,286,269,2024-01-01,2024-01-08,7,607.94,
REP_0022569,STORE_007,SKU_0318,2024-01-08,Reorder Point,538,501,2024-01-01,2024-01-08,7,12159.27,
REP_0022585,STORE_007,SKU_0327,2024-01-08,Reorder Point,214,187,2024-01-06,2024-01-08,2,787.27,
REP_0022774,STORE_007,SKU_0359,2024-01-08,Reorder Point,474,425,2024-01-01,2024-01-08,7,3961.0,
REP_0025149,STORE_008,SKU_0256,2024-01-08,Reorder Point,22,20,2024-01-06,2024-01-08,2,106.8,
REP_0025250,STORE_008,SKU_0257,2024-01-08,Reorder Point,120,104,2024-01-01,2024-01-08,7,94.64,
REP_0025271,STORE_008,SKU_0279,2024-01-08,Reorder Point,26,25,2024-01-01,2024-01-08,7,316.5,
REP_0025814,STORE_008,SKU_0432,2024-01-08,Reorder Point,402,359,2024-01-01,2024-01-08,7,10130.98,
REP_0026006,STORE_008,SKU_0467,2024-01-08,Reorder Point,282,239,2024-01-01,2024-01-08,7,714.61,
REP_0026450,STORE_008,SKU_0572,2024-01-08,Reorder Point,32,28,2024-01-01,2024-01-08,7,872.2,
REP_0026765,STORE_009,SKU_0026,2024-01-08,Reorder Point,510,497,2024-01-01,2024-01-08,7,9905.21,
REP_0027197,STORE_009,SKU_0111,2024-01-08,Reorder Point,114,99,2024-01-06,2024-01-08,2,1516.68,
REP_0028129,STORE_009,SKU_0253,2024-01-08,Reorder Point,150,148,2024-01-01,2024-01-08,7,118.4,
REP_0029340,STORE_009,SKU_0538,2024-01-08,Reorder Point,240,212,2024-01-01,2024-01-08,7,4371.44,
REP_0029622,STORE_010,SKU_0080,2024-01-08,Reorder Point,352,344,2024-01-01,2024-01-08,7,780.88,
REP_0030378,STORE_010,SKU_0346,2024-01-08,Reorder Point,238,217,2024-01-01,2024-01-08,7,5876.36,
REP_0030407,STORE_010,SKU_0347,2024-01-08,Reorder Point,151,131,2024-01-01,2024-01-08,7,1587.72,
REP_0031039,STORE_010,SKU_0456,2024-01-08,Reorder Point,404,393,2024-01-01,2024-01-08,7,2358.0,
REP_0031185,STORE_010,SKU_0512,2024-01-08,Reorder Point,716,664,2024-01-01,2024-01-08,7,544.48,
REP_0031233,STORE_010,SKU_0565,2024-01-08,Reorder Point,342,318,2024-01-01,2024-01-08,7,2518.56,
REP_0000895,STORE_001,SKU_0128,2024-01-09,Reorder Point,562,485,2024-01-01,2024-01-09,8,8545.7,
REP_0001580,STORE_001,SKU_0252,2024-01-09,Reorder Point,116,110,2024-01-06,2024-01-09,3,2131.8,
REP_0001871,STORE_001,SKU_0287,2024-01-09,Reorder Point,222,196,2024-01-06,2024-01-09,3,2849.84,
REP_0002007,STORE_001,SKU_0296,2024-01-09,Reorder Point,248,230,2024-01-01,2024-01-09,8,161.0,
REP_0002626,STORE_001,SKU_0391,2024-01-09,Reorder Point,102,97,2024-01-04,2024-01-09,5,316.22,
REP_0003320,STORE_001,SKU_0461,2024-01-09,Reorder Point,322,314,2024-01-04,2024-01-09,5,3438.3,
REP_0003874,STORE_001,SKU_0545,2024-01-09,Reorder Point,68,62,2024-01-01,2024-01-09,8,1068.88,
REP_0004199,STORE_002,SKU_0019,2024-01-09,Reorder Point,308,273,2024-01-01,2024-01-09,8,2063.88,
REP_0005011,STORE_002,SKU_0115,2024-01-09,Reorder Point,130,110,2024-01-01,2024-01-09,8,809.6,
REP_0005891,STORE_002,SKU_0215,2024-01-09,Reorder Point,157,142,2024-01-01,2024-01-09,8,2942.24,
REP_0006071,STORE_002,SKU_0272,2024-01-09,Reorder Point,184,182,2024-01-05,2024-01-09,4,3208.66,
REP_0007988,STORE_003,SKU_0064,2024-01-09,Reorder Point,202,171,2024-01-01,2024-01-09,8,1766.43,
REP_0008497,STORE_003,SKU_0190,2024-01-09,Reorder Point,572,493,2024-01-01,2024-01-09,8,724.71,
REP_0008525,STORE_003,SKU_0202,2024-01-09,Reorder Point,226,222,2024-01-01,2024-01-09,8,73.26,
REP_0009123,STORE_003,SKU_0305,2024-01-09,Reorder Point,656,577,2024-01-01,2024-01-09,8,10541.79,
REP_0009818,STORE_003,SKU_0400,2024-01-09,Reorder Point,74,72,2024-01-05,2024-01-09,4,1243.44,
REP_0009918,STORE_003,SKU_0406,2024-01-09,Reorder Point,830,801,2024-01-01,2024-01-09,8,3556.44,
REP_0011516,STORE_004,SKU_0106,2024-01-09,Reorder Point,60,56,2024-01-07,2024-01-09,2,473.2,
REP_0011739,STORE_004,SKU_0152,2024-01-09,Reorder Point,214,194,2024-01-06,2024-01-09,3,1470.52,
REP_0012186,STORE_004,SKU_0218,2024-01-09,Reorder Point,524,464,2024-01-01,2024-01-09,8,547.52,
REP_0012568,STORE_004,SKU_0297,2024-01-09,Reorder Point,151,144,2024-01-01,2024-01-09,8,3032.64,
REP_0012607,STORE_004,SKU_0304,2024-01-09,Reorder Point,183,179,2024-01-06,2024-01-09,3,5724.42,
REP_0013135,STORE_004,SKU_0350,2024-01-09,Reorder Point,138,121,2024-01-01,2024-01-09,8,3592.49,
REP_0014933,STORE_005,SKU_0125,2024-01-09,Reorder Point,32,30,2024-01-07,2024-01-09,2,307.2,
REP_0015153,STORE_005,SKU_0134,2024-01-09,Reorder Point,282,247,2024-01-01,2024-01-09,8,1706.77,
REP_0015367,STORE_005,SKU_0216,2024-01-09,Reorder Point,60,55,2024-01-01,2024-01-09,8,964.15,
REP_0015631,STORE_005,SKU_0266,2024-01-09,Reorder Point,552,515,2024-01-01,2024-01-09,8,4841.0,
REP_0015723,STORE_005,SKU_0300,2024-01-09,Reorder Point,52,51,2024-01-01,2024-01-09,8,544.68,
REP_0015962,STORE_005,SKU_0373,2024-01-09,Reorder Point,130,128,2024-01-01,2024-01-09,8,2182.4,
REP_0016139,STORE_005,SKU_0386,2024-01-09,Reorder Point,74,66,2024-01-01,2024-01-09,8,550.44,
REP_0016414,STORE_005,SKU_0490,2024-01-09,Reorder Point,572,535,2024-01-01,2024-01-09,8,8121.3,
REP_0016445,STORE_005,SKU_0527,2024-01-09,Reorder Point,158,153,2024-01-01,2024-01-09,8,1826.82,
REP_0016713,STORE_006,SKU_0003,2024-01-09,Reorder Point,690,596,2024-01-01,2024-01-09,8,9381.04,
REP_0017749,STORE_006,SKU_0182,2024-01-09,Reorder Point,166,149,2024-01-05,2024-01-09,4,2544.92,
REP_0018866,STORE_006,SKU_0311,2024-01-09,Reorder Point,296,252,2024-01-01,2024-01-09,8,4410.0,
REP_0020619,STORE_007,SKU_0044,2024-01-09,Reorder Point,186,178,2024-01-01,2024-01-09,8,161.98,
REP_0020882,STORE_007,SKU_0099,2024-01-09,Reorder Point,448,441,2024-01-01,2024-01-09,8,11602.71,
REP_0021474,STORE_007,SKU_0171,2024-01-09,Reorder Point,365,364,2024-01-01,2024-01-09,8,10461.36,
REP_0022872,STORE_007,SKU_0365,2024-01-09,Reorder Point,192,182,2024-01-01,2024-01-09,8,4095.0,
REP_0022895,STORE_007,SKU_0379,2024-01-09,Reorder Point,130,126,2024-01-01,2024-01-09,8,509.04,
REP_0023110,STORE_007,SKU_0416,2024-01-09,Reorder Point,308,265,2024-01-01,2024-01-09,8,6625.0,
REP_0024259,STORE_008,SKU_0056,2024-01-09,Reorder Point,76,67,2024-01-01,2024-01-09,8,847.55,
REP_0025340,STORE_008,SKU_0289,2024-01-09,Reorder Point,24,21,2024-01-02,2024-01-09,7,241.92,
REP_0025856,STORE_008,SKU_0452,2024-01-09,Reorder Point,326,305,2024-01-01,2024-01-09,8,4953.2,
REP_0026033,STORE_008,SKU_0497,2024-01-09,Reorder Point,218,204,2024-01-01,2024-01-09,8,1321.92,
REP_0026232,STORE_008,SKU_0548,2024-01-09,Reorder Point,244,225,2024-01-01,2024-01-09,8,875.25,
REP_0026846,STORE_009,SKU_0045,2024-01-09,Reorder Point,328,311,2024-01-01,2024-01-09,8,1324.86,
REP_0027082,STORE_009,SKU_0081,2024-01-09,Reorder Point,154,148,2024-01-01,2024-01-09,8,4653.12,
REP_0027120,STORE_009,SKU_0082,2024-01-09,Reorder Point,344,313,2024-01-01,2024-01-09,8,3612.02,
REP_0027645,STORE_009,SKU_0163,2024-01-09,Reorder Point,204,198,2024-01-04,2024-01-09,5,1568.16,
REP_0028298,STORE_009,SKU_0293,2024-01-09,Reorder Point,372,356,2024-01-01,2024-01-09,8,5283.04,
REP_0029613,STORE_010,SKU_0076,2024-01-09,Reorder Point,226,199,2024-01-01,2024-01-09,8,2485.51,
REP_0030012,STORE_010,SKU_0224,2024-01-09,Reorder Point,248,214,2024-01-01,2024-01-09,8,3531.0,
REP_0030040,STORE_010,SKU_0227,2024-01-09,Reorder Point,378,374,2024-01-01,2024-01-09,8,6425.32,
REP_0030195,STORE_010,SKU_0261,2024-01-09,Reorder Point,478,467,2024-01-01,2024-01-09,8,5389.18,
REP_0030205,STORE_010,SKU_0269,2024-01-09,Reorder Point,436,383,2024-01-01,2024-01-09,8,8280.46,
REP_0030504,STORE_010,SKU_0361,2024-01-09,Reorder Point,109,97,2024-01-01,2024-01-09,8,580.06,
REP_0030812,STORE_010,SKU_0396,2024-01-09,Reorder Point,406,376,2024-01-01,2024-01-09,8,5884.4,
REP_0031138,STORE_010,SKU_0482,2024-01-09,Reorder Point,140,126,2024-01-01,2024-01-09,8,2240.28,
REP_0000114,STORE_001,SKU_0037,2024-01-10,Reorder Point,114,112,2024-01-01,2024-01-10,9,1060.64,
REP_0000732,STORE_001,SKU_0097,2024-01-10,Reorder Point,456,446,2024-01-01,2024-01-10,9,9441.82,
REP_0000976,STORE_001,SKU_0155,2024-01-10,Reorder Point,66,65,2024-01-04,2024-01-10,6,1041.3,
REP_0001113,STORE_001,SKU_0209,2024-01-10,Reorder Point,214,196,2024-01-05,2024-01-10,5,3330.04,
REP_0003845,STORE_001,SKU_0528,2024-01-10,Reorder Point,368,322,2024-01-01,2024-01-10,9,972.44,
REP_0004138,STORE_002,SKU_0007,2024-01-10,Reorder Point,904,817,2024-01-01,2024-01-10,9,9893.87,
REP_0004546,STORE_002,SKU_0024,2024-01-10,Reorder Point,228,200,2024-01-01,2024-01-10,9,4616.0,
REP_0005034,STORE_002,SKU_0116,2024-01-10,Reorder Point,82,77,2024-01-08,2024-01-10,2,508.97,
REP_0005931,STORE_002,SKU_0220,2024-01-10,Reorder Point,386,329,2024-01-01,2024-01-10,9,3138.66,
REP_0005958,STORE_002,SKU_0226,2024-01-10,Reorder Point,530,527,2024-01-01,2024-01-10,9,6829.92,
REP_0006617,STORE_002,SKU_0336,2024-01-10,Reorder Point,212,206,2024-01-01,2024-01-10,9,613.88,
REP_0006626,STORE_002,SKU_0350,2024-01-10,Reorder Point,138,136,2024-01-01,2024-01-10,9,4037.84,
REP_0007893,STORE_003,SKU_0037,2024-01-10,Reorder Point,114,98,2024-01-01,2024-01-10,9,928.06,
REP_0008245,STORE_003,SKU_0164,2024-01-10,Reorder Point,72,64,2024-01-09,2024-01-10,1,856.32,
REP_0008616,STORE_003,SKU_0206,2024-01-10,Reorder Point,273,250,2024-01-04,2024-01-10,6,5467.5,
REP_0010473,STORE_003,SKU_0524,2024-01-10,Reorder Point,254,226,2024-01-07,2024-01-10,3,3921.1,
REP_0010986,STORE_004,SKU_0046,2024-01-10,Reorder Point,690,615,2024-01-01,2024-01-10,9,8689.95,
REP_0011038,STORE_004,SKU_0070,2024-01-10,Reorder Point,426,379,2024-01-01,2024-01-10,9,6526.38,
REP_0011086,STORE_004,SKU_0074,2024-01-10,Reorder Point,134,132,2024-01-04,2024-01-10,6,324.72,
REP_0012014,STORE_004,SKU_0195,2024-01-10,Reorder Point,272,254,2024-01-03,2024-01-10,7,4053.84,
REP_0012346,STORE_004,SKU_0271,2024-01-10,Reorder Point,72,61,2024-01-08,2024-01-10,2,894.87,
REP_0012695,STORE_004,SKU_0306,2024-01-10,Reorder Point,146,144,2024-01-01,2024-01-10,9,4432.32,
REP_0013325,STORE_004,SKU_0434,2024-01-10,Reorder Point,38,33,2024-01-08,2024-01-10,2,50.82,
REP_0013492,STORE_004,SKU_0457,2024-01-10,Reorder Point,412,390,2024-01-01,2024-01-10,9,1470.3,
REP_0013885,STORE_004,SKU_0544,2024-01-10,Reorder Point,566,497,2024-01-01,2024-01-10,9,3638.04,
REP_0013975,STORE_004,SKU_0556,2024-01-10,Reorder Point,78,74,2024-01-08,2024-01-10,2,1059.68,
REP_0015182,STORE_005,SKU_0150,2024-01-10,Reorder Point,142,133,2024-01-01,2024-01-10,9,674.31,
REP_0016646,STORE_005,SKU_0557,2024-01-10,Reorder Point,390,333,2024-01-01,2024-01-10,9,3679.65,
REP_0017442,STORE_006,SKU_0099,2024-01-10,Reorder Point,448,384,2024-01-01,2024-01-10,9,10103.04,
REP_0018162,STORE_006,SKU_0214,2024-01-10,Reorder Point,56,48,2024-01-09,2024-01-10,1,28.32,
REP_0018412,STORE_006,SKU_0233,2024-01-10,Reorder Point,336,326,2024-01-05,2024-01-10,5,9555.06,
REP_0018809,STORE_006,SKU_0275,2024-01-10,Reorder Point,322,284,2024-01-01,2024-01-10,9,2061.84,
REP_0018849,STORE_006,SKU_0278,2024-01-10,Reorder Point,318,308,2024-01-01,2024-01-10,9,1940.4,
REP_0018937,STORE_006,SKU_0343,2024-01-10,Reorder Point,325,286,2024-01-07,2024-01-10,3,3226.08,
REP_0019658,STORE_006,SKU_0448,2024-01-10,Reorder Point,522,512,2024-01-01,2024-01-10,9,10577.92,
REP_0019915,STORE_006,SKU_0479,2024-01-10,Reorder Point,326,302,2024-01-03,2024-01-10,7,3627.02,
REP_0020354,STORE_006,SKU_0557,2024-01-10,Reorder Point,390,370,2024-01-01,2024-01-10,9,4088.5,
REP_0020909,STORE_007,SKU_0119,2024-01-10,Reorder Point,386,350,2024-01-01,2024-01-10,9,3619.0,
REP_0021773,STORE_007,SKU_0191,2024-01-10,Reorder Point,387,382,2024-01-02,2024-01-10,8,5779.66,
REP_0022195,STORE_007,SKU_0252,2024-01-10,Reorder Point,116,109,2024-01-01,2024-01-10,9,2112.42,
REP_0023772,STORE_007,SKU_0515,2024-01-10,Reorder Point,136,128,2024-01-01,2024-01-10,9,4177.92,
REP_0023983,STORE_007,SKU_0559,2024-01-10,Reorder Point,247,221,2024-01-01,2024-01-10,9,1518.27,
REP_0024659,STORE_008,SKU_0165,2024-01-10,Reorder Point,176,175,2024-01-01,2024-01-10,9,2234.75,
REP_0024884,STORE_008,SKU_0201,2024-01-10,Reorder Point,132,117,2024-01-01,2024-01-10,9,1317.42,
REP_0024908,STORE_008,SKU_0221,2024-01-10,Reorder Point,352,335,2024-01-01,2024-01-10,9,1494.1,
REP_0024926,STORE_008,SKU_0225,2024-01-10,Reorder Point,130,114,2024-01-03,2024-01-10,7,991.8,
REP_0024957,STORE_008,SKU_0230,2024-01-10,Reorder Point,94,81,2024-01-05,2024-01-10,5,1583.55,
REP_0025427,STORE_008,SKU_0317,2024-01-10,Reorder Point,96,90,2024-01-01,2024-01-10,9,701.1,
REP_0025480,STORE_008,SKU_0321,2024-01-10,Reorder Point,328,303,2024-01-01,2024-01-10,9,1263.51,
REP_0025488,STORE_008,SKU_0326,2024-01-10,Reorder Point,326,323,2024-01-01,2024-01-10,9,5251.98,
REP_0027307,STORE_009,SKU_0129,2024-01-10,Reorder Point,128,125,2024-01-08,2024-01-10,2,258.75,
REP_0027825,STORE_009,SKU_0232,2024-01-10,Reorder Point,178,159,2024-01-06,2024-01-10,4,2693.46,
REP_0028075,STORE_009,SKU_0250,2024-01-10,Reorder Point,297,290,2024-01-07,2024-01-10,3,2650.6,
REP_0028202,STORE_009,SKU_0281,2024-01-10,Reorder Point,134,127,2024-01-01,2024-01-10,9,1355.09,
REP_0028656,STORE_009,SKU_0349,2024-01-10,Reorder Point,196,179,2024-01-01,2024-01-10,9,2613.4,
REP_0028712,STORE_009,SKU_0397,2024-01-10,Reorder Point,180,178,2024-01-01,2024-01-10,9,4640.46,
REP_0029072,STORE_009,SKU_0505,2024-01-10,Reorder Point,302,279,2024-01-01,2024-01-10,9,3375.9,
REP_0029375,STORE_009,SKU_0549,2024-01-10,Reorder Point,228,215,2024-01-01,2024-01-10,9,3401.3,
REP_0029683,STORE_010,SKU_0112,2024-01-10,Reorder Point,632,592,2024-01-01,2024-01-10,9,236.8,
REP_0030448,STORE_010,SKU_0350,2024-01-10,Reorder Point,138,129,2024-01-01,2024-01-10,9,3830.01,
REP_0002265,STORE_001,SKU_0363,2024-01-11,Reorder Point,102,91,2024-01-10,2024-01-11,1,782.6,
REP_0006373,STORE_002,SKU_0329,2024-01-11,Reorder Point,361,325,2024-01-06,2024-01-11,5,3191.5,
REP_0007174,STORE_002,SKU_0484,2024-01-11,Reorder Point,244,241,2024-01-01,2024-01-11,10,1583.37,
REP_0009384,STORE_003,SKU_0324,2024-01-11,Reorder Point,492,471,2024-01-02,2024-01-11,9,9598.98,
REP_0010887,STORE_003,SKU_0568,2024-01-11,Reorder Point,253,229,2024-01-01,2024-01-11,10,1296.14,
REP_0013752,STORE_004,SKU_0532,2024-01-11,Reorder Point,62,53,2024-01-05,2024-01-11,6,731.93,
REP_0013855,STORE_004,SKU_0540,2024-01-11,Reorder Point,502,433,2024-01-01,2024-01-11,10,7166.15,
REP_0014553,STORE_005,SKU_0003,2024-01-11,Reorder Point,690,684,2024-01-01,2024-01-11,10,10766.16,
REP_0014692,STORE_005,SKU_0036,2024-01-11,Reorder Point,782,670,2024-01-01,2024-01-11,10,4422.0,
REP_0015027,STORE_005,SKU_0131,2024-01-11,Reorder Point,76,67,2024-01-07,2024-01-11,4,259.96,
REP_0015223,STORE_005,SKU_0177,2024-01-11,Reorder Point,248,223,2024-01-01,2024-01-11,10,2437.39,
REP_0016039,STORE_005,SKU_0378,2024-01-11,Reorder Point,26,25,2024-01-09,2024-01-11,2,188.25,
REP_0016564,STORE_005,SKU_0537,2024-01-11,Reorder Point,74,65,2024-01-01,2024-01-11,10,797.55,
REP_0017609,STORE_006,SKU_0154,2024-01-11,Reorder Point,258,255,2024-01-07,2024-01-11,4,2904.45,
REP_0017943,STORE_006,SKU_0199,2024-01-11,Reorder Point,292,283,2024-01-01,2024-01-11,10,4287.45,
REP_0019039,STORE_006,SKU_0370,2024-01-11,Reorder Point,110,98,2024-01-01,2024-01-11,10,1904.14,
REP_0019471,STORE_006,SKU_0437,2024-01-11,Reorder Point,272,266,2024-01-06,2024-01-11,5,1468.32,
REP_0019540,STORE_006,SKU_0438,2024-01-11,Reorder Point,46,43,2024-01-01,2024-01-11,10,119.11,
